Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
109,7.9372382164001465,19.47393035888672,74.10676574707031,-2.4722071681811966,4.520128124612411,84.62673423816089,-30.07331,7.3797364,19.193018,6.778033,-6.507429,-4.593138,15.687723,3.8891778,-5.446955,7.438523,-23.105038,-0.3078747,13.981241,2.371776,13.441978,14.82366,9.587829,-13.852901,69.83073,4.663943,-3.5069373,1.3463379,-14.833679,-18.765013,21.201658,63.442844,-17.68008,-5.395868,-3.992702
110,7.875542163848877,20.125782012939453,74.08968353271484,-2.327991130947364,4.60100262049931,84.63217638946425,-29.666948,7.1120687,19.236828,6.8325877,-5.84479,-4.154992,16.106647,3.5744174,-5.575917,7.4689555,-22.6781,-0.11808132,13.85695,2.0918732,13.473681,14.743233,9.638171,-13.905297,70.03214,4.728275,-3.4338229,1.3539647,-14.969803,-18.642208,21.1115,63.09868,-17.897945,-5.4019637,-4.1442957
111,7.803940773010254,20.79106330871582,74.09362030029297,-2.1430388434752548,4.70747616061326,84.65987795340001,-29.233269,6.8133655,19.437983,6.889069,-5.0924864,-3.6270971,16.499737,3.2032273,-5.718989,7.5077605,-22.151567,0.102235466,13.685176,1.7764859,13.4770565,14.641483,9.678354,-13.954391,70.24365,4.794976,-3.3617966,1.3581306,-15.053263,-18.522823,21.069725,62.71946,-18.11537,-5.407335,-4.2893806
112,7.718064785003662,21.492231369018555,74.1058578491211,-1.945106229355236,4.8392450599924075,84.68105167483532,-28.859509,6.5060573,19.678505,6.9451046,-4.299874,-3.0149848,16.857021,2.80437,-5.826241,7.556718,-21.501005,0.33273888,13.505541,1.4375045,13.438099,14.516727,9.720632,-13.999557,70.459755,4.857933,-3.296321,1.351805,-15.090911,-18.38017,21.045813,62.321888,-18.362755,-5.4096375,-4.4139385
113,7.6241912841796875,22.20317840576172,74.14582824707031,-1.7173697783025872,5.011021870218638,84.68103891341002,-28.574818,6.1859865,20.016113,6.9866242,-3.412954,-2.2575529,17.163845,2.3516774,-5.88017,7.6173816,-20.740093,0.5728842,13.327004,1.0532993,13.348189,14.370239,9.764964,-14.035599,70.68022,4.9225054,-3.2403657,1.3323311,-15.08602,-18.217257,21.060005,61.892365,-18.630764,-5.404244,-4.513502
114,7.516923427581787,22.92396354675293,74.20428466796875,-1.4525550020373488,5.218675357971514,84.66654969273755,-28.330921,5.8492117,20.50142,7.021778,-2.4344647,-1.3693451,16.93517,1.7823758,-5.913191,8.739833,-20.43004,0.83547825,13.147004,0.6281249,13.216495,14.196279,9.804249,-14.073725,70.91122,4.9880333,-3.1906867,1.3042895,-15.022548,-18.055712,21.10916,61.416363,-18.91043,-5.3952837,-4.5927134
115,7.418222904205322,23.673311233520508,74.26348876953125,-1.1761222873799275,5.4383076303508275,84.64752737258762,-28.161777,5.5265007,20.998926,7.220202,-1.5638968,-0.47626406,16.446058,1.1660056,-5.9144306,10.376516,-20.24532,1.1169995,12.963526,0.1946488,13.054472,14.000282,9.841334,-14.11382,71.14264,5.0463758,-3.1432912,1.2684811,-14.89265,-17.890387,21.156847,60.91,-19.221502,-5.3858705,-4.651693
116,7.304614067077637,24.439924240112305,74.33214569091797,-0.9179186123628659,5.644925247951235,84.63474576109628,-28.614676,5.459483,21.312504,8.915483,-1.6092515,0.28289488,15.909774,0.5690725,-5.884908,12.111532,-19.930355,1.4139984,12.774125,-0.21254535,12.873658,13.788711,9.881285,-14.155633,71.36279,5.089159,-3.0941029,1.2247484,-14.6906,-17.715532,21.17022,60.39136,-19.578983,-5.379184,-4.6905756
117,7.189760208129883,25.226139068603516,74.399658203125,-0.6837811152822424,5.85109410926146,84.62867957706925,-28.990162,5.3613772,21.454666,10.49753,-1.7070642,0.8954747,15.321707,0.004786351,-5.805623,13.93554,-19.486435,1.737316,12.583502,-0.5915703,12.65077,13.569237,9.927801,-14.200196,71.57183,5.1167097,-3.041109,1.1673911,-14.393258,-17.523743,21.129837,59.84532,-20.033007,-5.37526,-4.712043
118,7.077688217163086,26.02546501159668,74.47222900390625,-0.46086091255946354,6.06445222814162,84.62422091656657,-29.315079,5.231124,21.501339,11.989222,-1.8231661,1.4207368,14.686811,-0.5461804,-5.67597,15.822473,-18.918533,2.0853724,12.392139,-0.96089154,12.3860035,13.338146,9.982719,-14.24908,71.773254,5.130503,-2.9865446,1.0975497,-14.014917,-17.313509,21.057594,59.274693,-20.560411,-5.3729677,-4.71635
119,6.958710193634033,26.832881927490234,74.55355834960938,-0.24562927549792637,6.2522140697591,84.62555813566246,-29.534494,5.06703,21.515984,13.345153,-1.995185,1.8529081,14.005344,-1.0910817,-5.5359244,17.821478,-18.220644,2.436842,12.189958,-1.3127657,12.127548,13.084641,10.046901,-14.30024,71.95907,5.1278367,-2.9331374,1.024854,-13.596666,-17.088211,20.97323,58.714188,-21.072783,-5.373932,-4.698747
120,6.824967861175537,27.64521598815918,74.6375503540039,-0.029999456837757243,6.383090510050621,84.63785588298997,-29.587336,4.865651,21.563122,14.510268,-2.2592242,2.1909778,13.283445,-1.6432588,-5.4270144,19.967447,-17.382305,2.7706547,11.966194,-1.6444627,11.9233885,12.797916,10.12049,-14.351341,72.12184,5.1067634,-2.8835137,0.95930856,-13.181022,-16.85631,20.897793,58.198967,-21.48037,-5.3795815,-4.6547275
121,6.697317123413086,28.45892906188965,74.72743225097656,0.18937408370327474,6.459942998607524,84.6658226299642,-29.471176,4.6318283,21.653528,15.492055,-2.6604378,2.4008174,12.529741,-2.201921,-5.3510957,22.250143,-16.386742,3.1143625,11.716404,-1.9579278,11.770265,12.484239,10.199084,-14.38822,72.256676,5.061948,-2.834656,0.90137255,-12.749727,-16.62061,20.816006,57.70701,-21.76869,-5.38528,-4.577315
122,6.567513942718506,29.2752685546875,74.82219696044922,0.41027813508182637,6.497530939852452,84.71324791417388,-29.230032,4.3696632,21.74202,16.346504,-3.1862485,2.4959357,11.737951,-2.761198,-5.293925,24.656332,-15.241474,3.4684079,11.43983,-2.2525384,11.64631,12.143495,10.281287,-14.417839,72.37141,4.99649,-2.7862887,0.84697247,-12.288,-16.38096,20.724112,57.226315,-21.98071,-5.391977,-4.47049
123,6.422924995422363,30.090835571289062,74.9197998046875,0.6288293076893341,6.4824634250650375,84.78218460878888,-28.863636,4.0713425,21.811487,17.073769,-3.778913,2.5475657,10.905126,-3.3303602,-5.273012,27.189438,-13.966859,3.7713375,11.134827,-2.5235796,11.573264,11.754431,10.372973,-14.472682,72.47601,4.919082,-2.7456555,0.79781663,-11.836219,-16.1424,20.654108,56.800674,-22.11587,-5.409759,-4.3449187
124,6.285399913787842,30.90129280090332,75.01893615722656,0.8426342626167846,6.400625343972536,84.87238078251536,-28.368105,3.7254899,21.84803,17.664797,-4.3761945,2.626491,10.030083,-3.921666,-5.305731,29.850798,-12.580795,3.9618826,10.803372,-2.7681308,11.574375,11.297033,10.482779,-14.587671,72.57773,4.836624,-2.7196887,0.75432855,-11.432194,-15.912951,20.637026,56.47085,-22.172874,-5.44883,-4.210445
125,6.135587215423584,31.712425231933594,75.12401580810547,1.048330962507089,6.22825674655176,85.00277040233418,-27.71534,3.3102677,21.824547,18.106909,-4.9822183,2.7412124,9.117152,-4.5433154,-5.4322743,32.704117,-11.062219,3.9366407,10.432906,-2.978936,11.674296,10.762051,10.614249,-14.793313,72.687836,4.732979,-2.7097208,0.71970797,-11.070988,-15.696894,20.680956,56.24306,-22.1067,-5.523088,-4.0599036
126,5.991812229156494,32.49217224121094,75.23381042480469,1.2494888630850414,5.979731345158504,85.16742101517947,-26.915188,2.836941,21.751657,18.405651,-5.6221056,2.8550105,8.172393,-5.193603,-5.638931,35.712906,-9.399252,3.7580254,10.030091,-3.162859,11.855148,10.162736,10.765328,-15.068728,72.79633,4.6102424,-2.7120376,0.6902501,-10.7312565,-15.495743,20.76491,56.090603,-21.932463,-5.62312,-3.8896842
127,5.8544816970825195,33.281097412109375,75.35124206542969,1.4473959493059736,5.6979126089054155,85.3277565283791,-26.020939,2.3418713,21.674091,18.578465,-6.2640853,2.9725401,7.1883683,-5.868796,-5.855596,38.75047,-7.628737,3.6064434,9.627043,-3.3328366,12.079078,9.5095625,10.935267,-15.376181,72.880356,4.498725,-2.7262952,0.65576166,-10.420566,-15.30936,20.876024,55.99686,-21.735403,-5.724613,-3.7142937
128,5.709797382354736,34.059078216552734,75.46236419677734,1.6456975606415845,5.425125324783669,85.44631553505711,-25.087885,1.8594698,21.637192,18.644482,-6.8775434,3.099278,6.1455317,-6.5601287,-6.0017576,41.717514,-5.8042545,3.655605,9.253653,-3.499663,12.307991,8.814736,11.1244335,-15.672768,72.91537,4.431524,-2.7521305,0.606142,-10.150339,-15.137508,21.003292,55.94892,-21.60184,-5.803603,-3.5490854
129,5.5684709548950195,34.83604049682617,75.57247924804688,1.8419149005824593,5.160327193163093,85.51809100014975,-24.120304,1.3879042,21.649702,18.611433,-7.475114,3.2679927,5.015304,-7.306926,-6.093572,44.683033,-3.7503345,4.0122595,8.911958,-3.6588125,12.542717,8.076853,11.333051,-15.942849,72.90171,4.430405,-2.7992175,0.51379454,-9.932759,-14.982009,21.162586,55.965824,-21.545513,-5.8585825,-3.3915405
130,5.429947376251221,35.58318328857422,75.66844940185547,2.0357692698643213,4.884364679046318,85.5623806227,-23.092775,0.9076319,21.686869,18.465816,-8.064575,3.4664276,3.796748,-8.102533,-6.1426516,47.710056,-1.5199369,4.5417747,8.58525,-3.8053782,12.800557,7.2915134,11.560325,-16.209572,72.85008,4.47363,-2.864598,0.39238158,-9.761077,-14.843039,21.356,56.049526,-21.5229,-5.9009743,-3.2360353
131,5.292143821716309,36.30683517456055,75.7634506225586,2.2274737664937834,4.613615718091362,85.57816903856734,-22.01853,0.42514238,21.746319,18.197681,-8.608046,3.6345334,2.5090022,-8.859984,-6.070093,50.695698,0.48287702,5.0704975,8.276079,-3.9469872,13.067716,6.465894,11.806223,-16.486895,72.74995,4.530711,-2.9288502,0.2936142,-9.616134,-14.7161455,21.549606,56.158997,-21.536224,-5.926185,-3.0938299
132,5.157111644744873,37.0199089050293,75.85376739501953,2.415697833804652,4.365035628250368,85.56480754312307,-20.91242,-0.0486606,21.825264,17.799322,-9.068841,3.712484,1.1819636,-9.481236,-5.818668,53.515137,1.8606124,5.444846,7.9872336,-4.088669,13.32904,5.606628,12.071744,-16.79057,72.590515,4.569287,-2.9720235,0.26927418,-9.481798,-14.59499,21.709894,56.25677,-21.586931,-5.9297857,-2.9766316
133,5.030785083770752,37.7177734375,75.93940734863281,2.613002188746815,4.141267408129891,85.51306680234242,-19.765553,-0.5233811,21.946627,17.24715,-9.434625,3.6832361,-0.18549186,-9.946302,-5.3633876,56.19224,2.4565592,5.6534486,7.726633,-4.2465687,13.588621,4.7036357,12.3591175,-17.14859,72.36778,4.5627856,-2.9791005,0.3522813,-9.3677635,-14.476677,21.834465,56.338768,-21.704144,-5.90164,-2.8770719
134,4.91096305847168,38.406497955322266,76.0314712524414,2.812295239010918,3.9347917724994796,85.42707993465136,-18.580406,-1.001201,22.104578,16.556519,-9.72805,3.583763,-1.6079099,-10.28723,-4.757131,58.78378,2.4944093,5.7844515,7.492024,-4.4095445,13.850938,3.756253,12.668316,-17.548052,72.08653,4.5328975,-2.9636784,0.5080815,-9.278323,-14.360822,21.936045,56.424526,-21.878263,-5.847431,-2.7926219
135,4.7927374839782715,39.09954071044922,76.13401794433594,2.9814644104999686,3.747416888146989,85.32605183948074,-17.389061,-1.4543902,22.254921,15.782046,-9.966441,3.433198,-3.071496,-10.485284,-4.0686584,61.207085,2.1464114,5.841465,7.26822,-4.544585,14.10014,2.7866557,12.996542,-17.938969,71.75054,4.5220666,-2.9490914,0.68788564,-9.193038,-14.245899,22.00589,56.51664,-22.056393,-5.785972,-2.742984
136,4.685234546661377,39.78556823730469,76.24298858642578,3.0927613233039115,3.5806527652013704,85.22711872234213,-16.215572,-1.85519,22.356155,14.971943,-10.165374,3.2465913,-4.5593834,-10.526099,-3.3636386,63.37,1.5939671,5.823977,7.041183,-4.6188784,14.320215,1.8176533,13.340724,-18.268637,71.36485,4.574823,-2.9583232,0.84362864,-9.0946245,-14.130726,22.037687,56.621647,-22.1843,-5.735953,-2.7485662
137,4.583058834075928,40.470523834228516,76.35354614257812,3.143408359945375,3.4429943039652127,85.11693526239601,-15.065911,-2.1928725,22.412996,14.127257,-10.32204,2.9969714,-6.0989804,-10.34818,-2.5717747,65.27437,0.7372436,5.7291594,6.8195224,-4.631221,14.504536,0.84289265,13.703335,-18.5287,70.9337,4.723584,-2.9981358,0.96509415,-8.990534,-14.01325,22.037779,56.748596,-22.251371,-5.695188,-2.8392577
138,4.48802375793457,41.14512252807617,76.46559143066406,3.148503292420984,3.3306333442903684,84.99262420910448,-13.922874,-2.4799576,22.445677,13.223312,-10.429759,2.6842225,-7.683608,-9.970073,-1.6976466,66.96224,-0.46650642,5.559688,6.6042056,-4.5966167,14.662595,-0.14428967,14.086128,-18.742773,70.45301,4.9383097,-3.055786,1.0774814,-8.889497,-13.892763,22.009436,56.89594,-22.28509,-5.655847,-2.9967387
139,4.401169300079346,41.7989616394043,76.58018493652344,3.1023030495972974,3.2268541468817866,84.88829606150576,-12.780878,-2.7199268,22.436201,12.282599,-10.501059,2.3622086,-9.252491,-9.517902,-0.910703,68.40307,-1.7528899,5.319554,6.3689113,-4.5089617,14.803382,-1.1230278,14.483504,-18.907677,69.91752,5.170095,-3.124912,1.1863282,-8.771803,-13.769612,21.942211,57.048775,-22.28815,-5.6277127,-3.168978
140,4.3067097663879395,42.44609069824219,76.69403839111328,3.0028749378575323,3.115328996880487,84.83725310398971,-11.626407,-2.9214134,22.365885,11.308438,-10.541808,2.0855763,-10.749571,-9.129183,-0.37257072,69.55921,-2.856507,5.0115695,6.0872498,-4.36072,14.9348755,-2.073649,14.886422,-19.018002,69.3255,5.3721466,-3.1996627,1.2981094,-8.619023,-13.645638,21.827463,57.19428,-22.261625,-5.6205664,-3.3040304
141,4.241274833679199,43.146297454833984,76.83118438720703,2.8349738043941133,2.9913124804961684,84.85857150280901,-10.471289,-3.068137,22.215431,10.335504,-10.564809,1.8862687,-12.1629,-8.836062,-0.14283773,70.39807,-3.685467,4.6342645,5.742899,-4.132477,15.057288,-2.9973128,15.291554,-19.073238,68.67362,5.5438995,-3.2817667,1.4144462,-8.417047,-13.520198,21.646711,57.331142,-22.192202,-5.648249,-3.405348
142,4.160432815551758,43.828311920166016,76.95805358886719,2.6086920910906564,2.8641030316730984,84.93132016336536,-9.313742,-3.161609,22.001898,9.345078,-10.559464,1.7275692,-13.521991,-8.581978,-0.12433785,70.9408,-4.387437,4.186622,5.3542857,-3.8353794,15.167819,-3.9058645,15.700444,-19.077389,67.97055,5.7069936,-3.3733394,1.5336013,-8.177585,-13.393631,21.409203,57.46608,-22.084208,-5.7019773,-3.4949563
143,4.070469379425049,44.46615982055664,77.06910705566406,2.355045628969579,2.738617136039916,85.02911682049927,-8.133805,-3.2346387,21.761305,8.286044,-10.506548,1.5641968,-14.837107,-8.371933,-0.24109773,71.230995,-5.0598097,3.6729777,4.9453545,-3.5074074,15.26984,-4.797255,16.109983,-19.034874,67.23324,5.8443866,-3.469493,1.6569096,-7.920919,-13.270852,21.149426,57.59681,-21.96457,-5.7568717,-3.548736
144,3.980720043182373,45.1056022644043,77.18143463134766,2.1017284605632396,2.620018794322766,85.12550075012878,-7.052911,-3.25877,21.535244,7.432026,-10.559557,1.3507992,-16.118711,-8.203768,-0.41803995,71.311485,-5.7988524,3.0992243,4.539272,-3.1821868,15.365128,-5.6681786,16.513243,-18.946,66.476616,5.9437985,-3.56402,1.7854828,-7.6643076,-13.158377,20.90167,57.717228,-21.859299,-5.7881618,-3.5420337
145,3.89551043510437,45.755104064941406,77.28919982910156,1.850811036946163,2.5084000209827995,85.20934305902954,-6.321394,-3.1362567,21.343842,7.359285,-11.031911,1.0770415,-17.373653,-8.09294,-0.6686382,71.18536,-6.6658034,2.4291787,4.140546,-2.8610115,15.454067,-6.5241485,16.904343,-18.804827,65.71061,5.991447,-3.654194,1.9366025,-7.4127493,-13.061999,20.666576,57.828953,-21.777771,-5.778915,-3.4478855
146,3.8194515705108643,46.40428161621094,77.39339447021484,1.5912974341627215,2.4023580340147617,85.29700859006664,-5.594626,-3.0012188,21.149796,7.2808933,-11.505482,0.7766968,-18.589613,-8.026029,-1.021313,70.82649,-7.6008577,1.684391,3.7371259,-2.5244105,15.535087,-7.367098,17.282238,-18.610905,64.92714,6.0021715,-3.742187,2.1043038,-7.1513877,-12.982019,20.42776,57.927364,-21.703508,-5.745492,-3.2852938
147,3.7383739948272705,47.0549430847168,77.4899673461914,1.3260290663322978,2.3048393213068437,85.40368776522968,-4.8824506,-2.8538325,20.949945,7.203936,-11.966757,0.45701066,-19.752148,-7.959628,-1.422829,70.237854,-8.518633,0.95546603,3.3246603,-2.179638,15.604778,-8.204317,17.650421,-18.389143,64.14058,5.988026,-3.8384879,2.2574067,-6.8775597,-12.920449,20.19591,58.009525,-21.625708,-5.7125573,-3.0998914
148,3.66135573387146,47.7057991027832,77.57471466064453,1.0604134242485426,2.218207532820437,85.54370329468037,-4.190974,-2.695633,20.741508,7.129923,-12.399526,0.12402837,-20.84817,-7.8556905,-1.8222512,69.42498,-9.330862,0.32644752,2.9000292,-1.8346529,15.661452,-9.03618,18.013298,-18.157001,63.35636,5.967876,-3.9532113,2.3636053,-6.586751,-12.879047,19.983051,58.06887,-21.53177,-5.704862,-2.936773
149,3.624823570251465,48.38761901855469,77.66118621826172,0.7851436332920247,2.1393709555246634,85.71863136071568,-3.5163255,-2.5156064,20.525187,7.057682,-12.793769,-0.22430463,-21.868189,-7.709852,-2.2407897,68.37217,-10.035266,-0.19022639,2.4635243,-1.4813197,15.70673,-9.8609705,18.373304,-17.903807,62.57175,5.9374166,-4.094084,2.403106,-6.2763124,-12.860869,19.80126,58.10199,-21.408062,-5.738161,-2.7897258
150,3.554910898208618,49.03768539428711,77.72139739990234,0.5035747522562863,2.067977822862397,85.92078744203936,-2.8512769,-2.3200676,20.30109,6.9821925,-13.16252,-0.58785725,-22.816051,-7.5369587,-2.6984465,67.07731,-10.669748,-0.6315791,2.0171268,-1.1205245,15.743096,-10.675835,18.730036,-17.622253,61.779564,5.8915286,-4.2536445,2.3954856,-5.946688,-12.865976,19.642443,58.108692,-21.262495,-5.7962236,-2.639602
151,3.48390793800354,49.669837951660156,77.76023864746094,0.23064707715991256,2.0098852282246122,86.14964428005925,-2.2015646,-2.130732,20.068026,6.9071155,-13.522356,-0.9540632,-23.703075,-7.3306665,-3.1443453,65.57321,-11.2067995,-0.99598664,1.5605922,-0.7680754,15.769944,-11.487926,19.085167,-17.346935,60.989056,5.8352785,-4.4215918,2.369304,-5.597748,-12.8897505,19.483833,58.08898,-21.121067,-5.85654,-2.5130112
152,3.421370029449463,50.31900405883789,77.78306579589844,-0.0067703322466334676,1.9691661845113326,86.40271290563652,-1.5888392,-1.9736931,19.82965,6.8727684,-13.911408,-1.313982,-24.547655,-7.097888,-3.5156524,63.900932,-11.62124,-1.2853327,1.09813,-0.45132026,15.787587,-12.304171,19.441784,-17.11659,60.205463,5.7717156,-4.584013,2.353021,-5.230525,-12.92479,19.300867,58.045753,-21.010412,-5.8967323,-2.4373438
153,3.3725290298461914,50.98788070678711,77.79794311523438,-0.1858339648849181,1.946531991409635,86.67915720577662,-1.0211778,-1.8681803,19.594501,6.881732,-14.324979,-1.6926298,-25.351112,-6.8537707,-3.7879806,62.031548,-11.878819,-1.5091923,0.6315742,-0.1938886,15.7958,-13.124149,19.800825,-16.927525,59.42289,5.6922355,-4.740974,2.3420541,-4.8490396,-12.966131,19.101048,57.97778,-20.95126,-5.912173,-2.415033
154,3.328277587890625,51.637535095214844,77.79432678222656,-0.33564651536822127,1.9409760740238207,86.98215856863703,-0.47794098,-1.789766,19.354101,6.8895793,-14.7325735,-2.0901766,-26.099174,-6.586072,-4.0067635,59.941513,-11.993196,-1.6727284,0.15667327,0.0313861,15.790015,-13.946052,20.162209,-16.767824,58.642403,5.5945196,-4.8977847,2.3254826,-4.455069,-13.013683,18.892817,57.89147,-20.92682,-5.914587,-2.4340684
155,3.288151741027832,52.2944450378418,77.78213500976562,-0.4565305057462184,1.9518512889450566,87.31271363062723,0.047145225,-1.7405963,19.098814,6.8970604,-15.147043,-2.4605706,-26.780554,-6.304157,-4.179232,57.654793,-11.994149,-1.7711021,-0.32696974,0.22822134,15.767998,-14.765487,20.524826,-16.652353,57.8716,5.50425,-5.0515256,2.3211648,-4.040666,-13.064252,18.65033,57.7928,-20.907244,-5.906449,-2.4992046
156,3.243469476699829,52.953739166259766,77.76054382324219,-0.5511635852412626,1.9785207893567953,87.67102780627161,0.55911976,-1.720965,18.818975,6.9075565,-15.580297,-2.758031,-27.38486,-6.0180974,-4.3114996,55.196,-11.912354,-1.8005364,-0.8173729,0.40167785,15.727628,-15.582721,20.88689,-16.601606,57.12248,5.443847,-5.1997657,2.347904,-3.5958595,-13.112186,18.344057,57.687145,-20.865122,-5.8906093,-2.6152658
157,3.194563150405884,53.60972213745117,77.72407531738281,-0.6211947111946731,2.0240393773544985,88.06732106606157,1.054233,-1.7289274,18.506844,6.921085,-16.03886,-2.9832742,-27.915377,-5.719379,-4.3765397,52.54869,-11.734173,-1.778094,-1.3200989,0.55523825,15.665057,-16.410572,21.249855,-16.638733,56.40658,5.414602,-5.3416343,2.4203858,-3.1170917,-13.153117,17.95762,57.57328,-20.791876,-5.8626676,-2.8030405
158,3.1589794158935547,54.282100677490234,77.67528533935547,-0.6671587706460131,2.0869006254793128,88.49850269627753,1.5313058,-1.7632527,18.168623,6.935958,-16.51213,-3.158957,-28.373358,-5.416007,-4.3751545,49.7048,-11.44768,-1.709362,-1.8325778,0.6864357,15.581868,-17.244257,21.612099,-16.748152,55.71377,5.4077086,-5.4787326,2.5259795,-2.6090822,-13.184883,17.5075,57.45087,-20.70412,-5.8234773,-3.0537586
159,3.1356687545776367,54.97288513183594,77.617431640625,-0.6862118385546924,2.158877683746758,88.94564258153848,2.0006144,-1.8264825,17.815994,6.9540176,-16.988125,-3.2728355,-28.741049,-5.1410275,-4.3560324,46.68579,-11.088231,-1.5707526,-2.3425875,0.7908531,15.483583,-18.064045,21.967907,-16.897627,55.03189,5.422686,-5.612003,2.6439185,-2.0790484,-13.2075205,17.016285,57.332413,-20.611126,-5.782589,-3.3291037
160,3.107870578765869,55.66288375854492,77.54174041748047,-0.6773056671969664,2.2313532159064535,89.39019454722107,2.475662,-1.9213837,17.460146,6.9707365,-17.451624,-3.3129601,-28.999407,-4.9211435,-4.3721595,43.50744,-10.685945,-1.3346158,-2.8382792,0.86655414,15.375993,-18.845324,22.308453,-17.046833,54.346,5.467042,-5.7426424,2.7535715,-1.5334411,-13.2219515,16.507778,57.22921,-20.520971,-5.7495656,-3.5906012
161,3.0901973247528076,56.34859085083008,77.4427719116211,-0.6321782473740948,2.3111034471844807,89.8414085142233,2.9406178,-2.0609708,17.08901,6.991894,-17.893427,-3.2259364,-29.140974,-4.7749414,-4.425844,40.10812,-10.215084,-0.96388465,-3.3306046,0.90912515,15.2512245,-19.589558,22.630718,-17.192087,53.65472,5.549667,-5.8751554,2.8548744,-0.96634877,-13.230525,15.966546,57.129208,-20.45105,-5.7238936,-3.836157
162,3.060157060623169,57.056785583496094,77.33745574951172,-0.5519108302043421,2.3965650975051287,90.3073168019264,3.3997831,-2.242695,16.697605,7.013879,-18.319958,-3.0370188,-29.162706,-4.6874447,-4.493483,36.471188,-9.654645,-0.48380974,-3.8243084,0.9217241,15.110295,-20.308107,22.935518,-17.350166,52.96803,5.6659985,-6.007617,2.958154,-0.37459666,-13.234009,15.388834,57.030216,-20.390919,-5.7013397,-4.0833282
163,3.028935670852661,57.776554107666016,77.22473907470703,-0.44742806514932354,2.46563828549897,90.76861394399205,3.8882515,-2.443782,16.307339,7.0345335,-18.74783,-2.8522463,-29.050251,-4.6336,-4.5914307,32.675247,-9.039881,0.04455364,-4.300374,0.9099467,14.971608,-20.991451,23.22006,-17.509953,52.289783,5.804267,-6.131794,3.058713,0.22716111,-13.232682,14.815938,56.963623,-20.30832,-5.6851654,-4.3244267
164,2.9996485710144043,58.51475143432617,77.09628295898438,-0.3305102697547237,2.4965162070060067,91.2076804705169,4.4409103,-2.6416962,15.939422,7.0516114,-19.194584,-2.7770927,-28.790916,-4.5890994,-4.73798,28.800041,-8.40655,0.5608267,-4.744265,0.8790672,14.8538265,-21.628225,23.48073,-17.655954,51.62358,5.955147,-6.2393956,3.1515574,0.8222459,-13.226583,14.291803,56.962337,-20.170477,-5.6787915,-4.5522647
165,2.9813480377197266,59.256954193115234,76.95264434814453,-0.19517974955087275,2.4702935182339183,91.62532461322199,5.08531,-2.837501,15.5958,7.064395,-19.681257,-2.86687,-28.339535,-4.5629025,-4.939823,24.768253,-7.737669,1.079645,-5.158136,0.8205905,14.766494,-22.216558,23.717379,-17.781944,50.97251,6.140581,-6.327203,3.2396443,1.4147798,-13.218646,13.824462,57.028236,-19.956303,-5.6848035,-4.7794056
166,2.9592771530151367,60.00657653808594,76.78934478759766,-0.02134038775919247,2.392046288849226,92.04749981818689,5.8092318,-3.0611076,15.250073,7.073033,-20.194637,-3.053877,-27.680834,-4.586965,-5.193615,20.5129,-6.9937873,1.6282328,-5.5674715,0.71514434,14.704535,-22.7601,23.931656,-17.892317,50.334103,6.360059,-6.399768,3.3230228,2.014166,-13.208706,13.393613,57.143467,-19.686644,-5.7011,-5.0042567
167,2.963601589202881,60.781150817871094,76.6166000366211,0.2051736120296498,2.276001902673402,92.49602879543549,6.5837474,-3.3332162,14.880201,7.0776563,-20.697506,-3.258421,-26.85508,-4.6753345,-5.50398,16.149591,-6.1925783,2.1648161,-5.9922996,0.5478639,14.663245,-23.265625,24.124897,-17.997742,49.713634,6.562926,-6.461067,3.3927455,2.6059024,-13.193841,13.001026,57.317974,-19.390602,-5.72306,-5.200193
168,2.957934617996216,61.553565979003906,76.43093872070312,0.4925481199710761,2.1410342164788427,92.98411028330156,7.3744335,-3.6638951,14.469144,7.079021,-21.152922,-3.4017026,-25.91237,-4.8298006,-5.8759174,11.801692,-5.3495398,2.6440392,-6.4460387,0.31714624,14.632098,-23.73807,24.286894,-18.10013,49.120045,6.7083297,-6.5155115,3.4420588,3.1732588,-13.1711645,12.650192,57.5656,-19.098074,-5.7449284,-5.342123
169,2.9580154418945312,62.3307991027832,76.2388916015625,0.827881482530581,2.001234508346296,93.50590250387408,8.164067,-4.039588,14.013314,7.079219,-21.573296,-3.4891992,-24.714285,-5.016772,-6.320752,7.1016994,-4.3059998,3.0153377,-6.9205046,0.030755933,14.601608,-24.185282,24.424564,-18.207233,48.544594,6.769398,-6.5584273,3.4623694,3.7104907,-13.141247,12.335426,57.88568,-18.824148,-5.7677746,-5.406433
